,Men_log,Hispanic_scale,White_scale,Black_scale,Native_scale,Asian_scale,Pacific_scale,Construction_log,Production_log,Drive_boxcox,Carpool_boxcox,Walk_boxcox,OtherTransp_boxcox,Income_log,IncomeErr_log,Poverty_log,MeanCommute_scale
Alaska-Nome Census Area,8.570165076182343,-0.468413458358259,-2.5700180033612154,-0.557928861739114,9.387285951873384,-0.011041385982511266,0.159586711135366,2.4336133554004498,2.2407096892759584,26726883.586451933,4.490063313290588,1.8867456301598573,1.614910117406392,10.79687806452395,7.59488438721652,3.295836866004329,-2.9071308103829208
Alaska-North Slope Borough,8.72777821348305,-0.38524642452435587,-1.8853054297479277,-0.5719375009774434,6.298478006405014,1.546313077063566,7.508351894455661,3.2188758248682006,2.8622008809294686,6787802.976075062,6.237137926553043,1.8925593180129427,1.3459013583726849,11.19238956764737,8.992930352509733,2.322387720290225,-2.657112768862397
Alaska-Northwest Arctic Borough,8.334471554600944,-0.47880933758749683,-2.7749956527868496,-0.585946140215773,11.000636530533203,-0.1629784067674944,-0.11258977713575608,2.7013612129514133,2.379546134130174,2323192.3956818436,4.603409089199939,1.9368490878638407,1.6006664046406263,11.061123181653699,7.83399634170946,3.169685580677429,-2.8356970842341997
Alaska-Petersburg Borough,7.443078374348516,-0.08376592687645705,-0.2978189533451461,-0.3968295104983248,0.5759097145774499,0.40678542117619243,0.43176319940648805,3.044522437723423,2.8213788864092133,1302686878.9443572,5.468596395176263,1.7911897827492904,1.2892339264083732,11.126306644658424,8.946114375560743,2.322387720290225,-2.8178386526970196
Alaska-Prince of Wales-Hyder Census Area,8.151333337900432,-0.4060381829828316,-1.2834561612215982,-0.5929504598349378,5.31943620226102,-0.1629784067674944,0.295674955270927,2.995732273553991,2.8094026953624978,1274657989.8030853,5.85136959553163,1.7408177129685094,1.321389339969045,10.789793191319704,7.917536353943631,2.681021528714291,-1.6570406027803022
Alaska-Sitka City and Borough,8.430327258394575,-0.2604958737735012,-0.5551313217730691,-0.529911583262455,1.6376874458322024,1.736234353044795,0.295674955270927,2.451005098112319,2.379546134130174,2367359866.649278,5.243675807358095,1.65645320318081,1.3380104781495643,11.16160757493251,8.351138607086154,2.1972245773362196,-2.0320676650610876
Alaska-Skagway Municipality,6.267200548541362,-0.33846496799278536,-0.005616772249029514,-0.6069590990732673,0.4518058239113099,3.5594786024645932,-0.11258977713575608,2.322387720290225,3.1945831322991562,452227832.1938287,3.7594692559541856,1.8919874830931647,1.268808356419124,11.146459891711073,8.793915423631676,1.4816045409242156,-3.175007283440625
Alaska-Southeast Fairbanks Census Area,8.271036865792954,-0.32287114914892856,0.0554403999203085,-0.529911583262455,1.2102184890932761,0.0649271244099803,0.159586711135366,3.068052935133617,2.4159137783010487,1374992384.5446267,6.237137926553043,1.64423913801872,0.622799085152153,11.04563814321872,9.06900719585954,2.6741486494265287,-1.835624918152105
Alaska-Valdez-Cordova Census Area,8.544224530467268,-0.3436629076074043,-0.2324005545922842,-0.6069590990732673,1.8031593000537225,0.7486437179424047,0.43176319940648805,3.0204248861443626,1.824549292051046,3994312732.5902452,4.461392126490072,1.6826090143149999,1.0083564324607655,11.274795171347694,8.698847859222488,2.388762789235098,-2.442811590416234
Alaska-Wrangell City and Borough,7.112327444710911,-0.49960109604597264,-0.30218017992866997,-0.5929504598349378,2.147892329681889,0.48275393156868407,-0.11258977713575608,2.8791984572980396,2.4932054526026954,2583463966.434144,5.010959488192185,1.7152446642174404,1.1338450999082044,10.791440536378527,8.73214326770192,2.468099531471619,-2.639254337325217
Alaska-Yakutat City and Borough,5.905361848054571,-0.43722582067054533,-1.5756583423177148,-0.5088986244049607,4.202501186265762,2.0780926498110075,1.5204691524909761,3.109060958860994,2.7212954278522306,964241819.3306117,6.012644624206908,1.8179862490454868,0.7129159957715903,11.191341840842766,9.754000978835746,1.6863989535702288,-3.0321398311431826
Alaska-Yukon-Koyukuk Census Area,8.018954683155718,-0.47361139797287793,-2.338872994434437,-0.585946140215773,9.401075273058511,-0.2769311723562318,-0.11258977713575608,2.747270914255491,2.3513752571634776,48160699.80189159,3.9196935995923896,1.8936967890527017,1.5892781842723176,10.558179726714524,7.4109518755836366,3.109060958860994,-2.6213959057880367
Arizona-Apache,10.481869015752949,-0.24490205492964437,-2.4479036590225403,-0.5649331813582787,9.649283054390791,-0.3149154275524776,0.023498466999804964,2.5952547069568657,2.468099531471619,11838293659.74573,4.547000344099659,1.267995442989618,0.7129159957715903,10.365868452461307,7.227662498728654,3.6000482404073204,0.9860072647223777
Arizona-Cochise,11.098924025839777,1.1897292787051843,-0.8168049167845167,-0.35480359278333634,-0.12734566586400975,0.1788798899987177,0.023498466999804964,2.33214389523559,2.028148247292285,12739735426.109652,4.490063313290588,1.1561068090712134,0.9532788535456382,10.716083048071518,7.3031700512368,2.884800712846709,-0.7105437313097479
Arizona-Coconino,11.120667753949183,0.14494341616677656,-0.9040294484549992,-0.5088986244049607,3.347563272787908,0.14089563480247197,0.023498466999804964,2.128231705849268,2.388762789235098,6397938742.666952,4.877999496816435,1.4726186089221767,1.1586570138437864,10.824447367258546,7.53689712956617,3.122364924487357,-0.8176943205328298
Arizona-Gila,10.182481996590344,0.39444451766848593,-0.5115190559378279,-0.5649331813582787,1.8445272636091024,-0.238946917159986,-0.11258977713575608,2.7343675094195836,2.302585092994046,12926649972.95958,4.904812296739002,1.0706494478261503,0.905616121146672,10.590390276998745,7.4821189235521155,3.122364924487357,-0.40695039517768344
Arizona-Graham,9.90593455617918,1.0805725467981868,-1.034866245960723,-0.47387702630913703,1.541162197536316,-0.238946917159986,0.023498466999804964,2.7788192719904172,2.4765384001174837,11925996173.280987,5.419249323637295,1.0119438613510559,0.8882713986982212,10.735613760377523,7.8628820346414905,3.1179499062782403,-0.3533751005661425
Arizona-Greenlee,8.465478755729558,1.8706593682202661,-1.2311214422193086,-0.5088986244049607,0.1484407578385234,-0.3149154275524776,-0.11258977713575608,3.4468078929142076,2.766319109226186,15352002275.171652,5.294304853556689,0.8622934989190693,0.8099233562582846,10.851819439955078,8.577347114235984,2.617395832834079,-0.8534111836071901
Arizona-La Paz,9.247443459927686,0.753102351077193,-0.6772456661117449,-0.5929504598349378,1.4446369492404292,-0.1629784067674944,0.295674955270927,3.0252910757955354,2.3702437414678603,10192846433.116339,4.345311374159795,1.3330240905220456,0.851039322370432,10.447728609841523,8.379768515504566,2.9496883350525844,-2.0677845281354483
Arizona-Maricopa,14.501712677321061,0.9922075733496645,-0.7906375572833723,-0.2637474377341946,-0.017031096382996474,0.9385649939236336,0.159586711135366,2.128231705849268,2.2512917986064953,11751124255.594736,4.769603036973108,0.790194514736272,0.9532788535456382,10.900971099687215,5.8998973535824915,2.833213344056216,0.39667902399542865
Arizona-Mohave,11.536358748352967,0.23850632922991752,0.1208587986731704,-0.5369159028816197,-0.003241775197869835,-0.04902564117875701,0.023498466999804964,2.3513752571634776,2.4849066497880004,13211262458.39467,5.590451702852611,0.8622934989190693,0.9380678219464796,10.55810178337929,6.96979066990159,2.9856819377004897,-0.7105437313097479
Arizona-Navajo,10.896442985345695,0.004599046572064983,-1.4317378650614185,-0.5719375009774434,5.705537195444568,-0.238946917159986,0.023498466999804964,2.451005098112319,2.451005098112319,8340351101.142337,5.344557752748386,1.1450107067300994,0.905616121146672,10.489077361672273,7.368339686311381,3.4210000089583352,-0.17479078519433983
Arizona-Pima,13.104419341855968,1.2832921917683255,-0.9476417142902405,-0.3758165516408306,0.09328347309801677,0.5207381867649299,0.023498466999804964,2.186051276738094,2.128231705849268,11838293659.74573,4.461392126490072,0.979115999509283,1.0873777504045024,10.739912227799696,6.429719478039138,2.9601050959108397,0.20023627708644542
Arizona-Pinal,12.218505042023168,0.9402281772034751,-0.7601089711987032,-0.29876903583001835,0.41043786035593,0.14089563480247197,0.43176319940648805,2.3978952727983707,2.451005098112319,13598774735.394928,5.063388895304106,0.7052943814338556,0.9221966973788448,10.809263194110516,6.981934677156389,2.8507065015037334,1.4146096216147037
Arizona-Santa Cruz,10.024199627698392,3.7315217502538487,-2.6092690426129326,-0.5929504598349378,-0.22387091415989635,-0.08700989637500284,0.023498466999804964,2.312535423847214,2.5572273113676265,16582813021.519367,4.286405019285206,0.9047609257072509,0.83100828002934,10.60012862235033,7.877397186353287,3.1570004211501135,-0.2819413744174217
Arizona-Yavapai,11.568293944499784,0.16053723501063333,0.24733436959536967,-0.5649331813582787,-0.017031096382996474,-0.1629784067674944,-0.11258977713575608,2.4765384001174837,2.2823823856765264,9737821161.916203,5.344557752748386,1.0706494478261503,0.8882713986982212,10.70880202996682,7.047517221357296,2.772588722239781,-0.014064901359717654
Arizona-Yuma,11.550018917107336,2.6035688538815376,-1.828609484162114,-0.47387702630913703,-0.09976702349375643,-0.011041385982511266,0.023498466999804964,2.791165107812717,2.468099531471619,14713102657.005001,4.877999496816435,1.0274338075002096,0.83100828002934,10.615039324772178,7.01301578963963,3.0301337002713233,-0.7819774574584694
Arkansas-Arkansas,9.097843340749037,-0.4216320018266885,-0.2236781014252358,1.165133764575414,-0.22387091415989635,-0.3149154275524776,-0.11258977713575608,2.163323025660538,3.2846635654062037,16126159358.048819,5.294304853556689,0.9047609257072509,0.7129159957715903,10.50262620577447,7.925157512224703,3.0007198150650303,-1.4605978558713193
Arkansas-Ashley,9.228671328660907,-0.3072773303050717,-0.3283475394298145,1.214164001909567,-0.19629227178964304,-0.42886819314121494,-0.11258977713575608,2.501435951739211,3.1612467120315646,23252228029.38157,3.3185559146099717,0.8154794234404484,0.967874466662271,10.441821333718718,7.763021309018518,3.0301337002713233,-0.8534111836071901
Arkansas-Baxter,9.893992617974327,-0.47361139797287793,0.8666285444557957,-0.585946140215773,-0.1549243082342631,-0.2769311723562318,-0.11258977713575608,2.1400661634962708,2.9601050959108397,20773787699.228977,4.166773725908501,0.7052943814338556,0.5112199906124424,10.474354098387241,7.620705086838262,2.766319109226186,-1.1034292251277136
Arkansas-Benton,11.67658224686836,0.2592980876883933,-0.01870045199960177,-0.501894304785796,-0.04460973875324981,0.8246122283348962,0.43176319940648805,2.2300144001592104,2.740840023925201,19159080623.93894,4.286405019285206,0.790194514736272,0.5883840329178517,10.93736574538763,7.1631723908466425,2.501435951739211,-0.6033931420866666
Arkansas-Boone,9.805764464007513,-0.458017579129021,0.8317387317876028,-0.5789418205966083,-0.1411349870491364,-0.2769311723562318,-0.11258977713575608,2.388762789235098,2.6461747973841225,21622300132.41098,4.2567279071581705,0.67343992738632,0.83100828002934,10.57773220059301,7.493873886783559,2.8735646395797834,-0.5319594159379452
Arkansas-Bradley,8.618666160346871,0.1553392953960144,-0.8037212370339445,1.3962763120078505,-0.23766023534502304,-0.46685244833746076,-0.11258977713575608,2.7788192719904172,3.005682604407159,14818033844.760788,4.931513362209084,0.4273890922944439,0.83100828002934,10.425282789490705,7.7664168980196555,3.367295829986474,-0.21050764826870022
Arkansas-Calhoun,7.898039690764619,-0.3904443641389748,-0.1059249836700843,0.9479998563813066,-0.22387091415989635,-0.3908839379449692,-0.11258977713575608,2.917770732084279,3.254242968705492,21911414253.72377,3.824127721433905,0.995851641462913,0.5513116879186498,10.515939729390396,8.753687227098585,2.8791984572980396,0.6109802024415917
Arkansas-Carroll,9.513034202048402,0.1709331142398713,0.2691405025129903,-0.5789418205966083,-0.19629227178964304,-0.3149154275524776,1.5204691524909761,2.5416019934645457,3.1780538303479458,13598774735.394928,4.931513362209084,1.2164431740179609,0.42014412825939745,10.51588552591052,7.744136627627991,2.9069010598473755,-0.6569684366982069
Arkansas-Chicot,8.626406276389554,-0.2968814510758338,-1.5669358891506666,3.1683691756565313,-0.18250295060451638,-0.35289968274872335,-0.11258977713575608,2.468099531471619,2.5877640352277083,16582813021.519367,4.769603036973108,0.9616916936713608,1.0873777504045024,10.272046599948313,7.8547691834991324,3.456316680883235,-0.5141009844007652
Arkansas-Clark,9.286004275897172,-0.34886084722202326,-0.2542066875099048,1.0670732899071071,-0.22387091415989635,-0.1629784067674944,-0.11258977713575608,2.0014800002101243,2.6390573296152584,14299491215.533749,4.687062223055193,1.187527539804514,0.6848266081210523,10.463988662743825,7.824445930877619,3.1654750481410856,-0.31765823749178207
Arkansas-Clay,8.934323331054905,-0.48400727720211584,0.8971571305404648,-0.5789418205966083,-0.19629227178964304,-0.42886819314121494,-0.11258977713575608,2.5877640352277083,3.1986731175506815,18391465677.647114,4.74221037222263,1.0423590013458175,0.7393175950494679,10.390594089681526,7.80994708647679,3.0819099697950434,-0.40695039517768344
Arkansas-Cleburne,9.460476328353995,-0.4476216998997832,0.8579060912887473,-0.5719375009774434,-0.16871362941938972,-0.35289968274872335,-0.11258977713575608,2.533696813957432,3.0301337002713233,17050089442.7472,4.374544944480774,0.7634988231018599,0.9380678219464796,10.666743648241221,7.932003152361385,2.6741486494265287,0.2716700032351669
Arkansas-Cleveland,8.350902451694811,-0.468413458358259,0.41742220635281085,0.16351605903485494,-0.21008159297476972,-0.42886819314121494,-0.11258977713575608,3.0007198150650303,2.7536607123542622,18266034080.30775,4.687062223055193,0.8622934989190693,0.9221966973788448,10.67262307909541,8.296546520300614,3.0349529867072724,1.1467331485569998
Arkansas-Columbia,9.356084386028888,-0.4320278810559263,-0.7077742521964135,1.879574365730218,-0.19629227178964304,-0.20096266196374024,-0.11258977713575608,2.4159137783010487,2.91235066461494,21766460927.09714,3.4926405800790095,1.1561068090712134,0.7393175950494679,10.508322510373395,8.0507033814703,3.242592351485517,-1.1034292251277136
Arkansas-Conway,9.24435525056346,-0.369652605680499,0.27786295568003866,0.23355925522650242,-0.1411349870491364,-0.42886819314121494,-0.11258977713575608,2.8154087194227095,2.833213344056216,17287771690.23033,5.243675807358095,0.7052943814338556,0.6848266081210523,10.538263819769744,8.23031079913502,3.1179499062782403,0.25381157169798635
Arkansas-Craighead,10.806936176396984,-0.32806908876354746,0.12522002525669426,0.3526326887523031,-0.19629227178964304,-0.011041385982511266,0.023498466999804964,2.302585092994046,2.8154087194227095,19289550480.106365,4.374544944480774,0.8154794234404484,0.6848266081210523,10.656670946540133,7.368970402194793,3.005682604407159,-0.9784202043674519
Arkansas-Crawford,10.317879365460813,-0.22930823608578754,0.4566732456045282,-0.529911583262455,-0.04460973875324981,0.14089563480247197,-0.11258977713575608,2.4765384001174837,2.9231615807191558,22797970345.77005,4.286405019285206,0.8622934989190693,0.3103780168858844,10.627842660220267,7.533693709848633,2.917770732084279,-0.049781764434078064
Arkansas-Crittenden,10.063989449190156,-0.45281963951440224,-1.3532357865579845,2.9442309478432596,-0.21008159297476972,-0.238946917159986,0.159586711135366,2.174751721484161,2.8791984572980396,19029340125.078194,4.31593211161125,0.9435288461841634,0.9532788535456382,10.545446696326641,7.732807530422021,3.1822118404966093,-0.424808826714864
Arkansas-Cross,9.034080406560824,-0.48400727720211584,-0.07975762416893978,0.9900257740962951,-0.19629227178964304,-0.238946917159986,-0.11258977713575608,2.8622008809294686,2.7212954278522306,14608785633.87397,5.369545669017561,0.9047609257072509,0.6548608232528105,10.548048298172429,8.093156697722637,3.0007198150650303,0.1288025509377246
Arkansas-Dallas,8.262816937670928,-0.4268299414413075,-0.9476417142902405,2.257807625165114,-0.23766023534502304,0.3688011659799468,-0.11258977713575608,2.5877640352277083,3.202746442938317,13115822634.365198,5.468596395176263,1.207061745907019,0.83100828002934,10.436583344947847,8.27614021955846,2.740840023925201,0.039510393251823275
